answer_f1,answer_f1_improvement,avg_policy_reward,avg_rank_improvement,avg_reward,mrr,mrr_improvement,num_records,policy_name,recall10_improvement,recall@1,recall@10,recall@5,retriever,reward_improvement,subset
0.39506840131374077,0.0,0.0,0.0,0.3665187244663942,0.06303571428571428,0.0,300,original_only,0.0,0.03666666666666667,0.14,0.09666666666666666,bm25,0.0,offline_rl_test
0.35952536338432434,-0.03554303792941644,-0.08419495848814774,0.01,0.28232376597824643,0.06732671957671958,0.004291005291005291,300,random_policy,-0.006666666666666667,0.043333333333333335,0.13333333333333333,0.09333333333333334,bm25,-0.08419495848814774,offline_rl_test
0.4413135708776156,0.04624516956387477,0.005844486518544996,0.34,0.37236321098493924,0.07582936507936508,0.012793650793650793,300,recovery_ranker_policy,0.05333333333333334,0.03333333333333333,0.19333333333333333,0.13,bm25,0.005844486518544996,offline_rl_test
0.4208790377931987,0.025810636479457902,0.03129518545312557,0.24666666666666667,0.39781390991951976,0.07523280423280423,0.012197089947089946,300,reward_ranker_policy,0.043333333333333335,0.04,0.18333333333333332,0.11666666666666667,bm25,0.03129518545312557,offline_rl_test
0.5230030041096352,0.12793460279589444,0.16091199004263587,0.6666666666666666,0.5274307145090301,0.10774338624338625,0.04470767195767196,300,reward_selected,0.09,0.06333333333333334,0.23,0.16666666666666666,bm25,0.16091199004263587,offline_rl_test
0.4413135708776156,0.04624516956387477,0.005042899216957696,0.33,0.3715616236833519,0.07482936507936508,0.011793650793650794,300,thompson_sampling,0.05333333333333334,0.03333333333333333,0.19333333333333333,0.13,bm25,0.005042899216957696,offline_rl_test
0.4413135708776156,0.04624516956387477,0.005042899216957696,0.33,0.3715616236833519,0.07482936507936508,0.011793650793650794,300,ucb_bandit,0.05333333333333334,0.03333333333333333,0.19333333333333333,0.13,bm25,0.005042899216957696,offline_rl_test
0.08744553155741877,0.009725292298875875,-0.09138913567440272,0.04,0.037333153267038045,0.03521031746031746,0.003752645502645502,300,always_expanded,0.006666666666666667,0.02,0.08333333333333333,0.05333333333333334,dense,-0.09138913567440272,offline_rl_test
0.06288796921863056,-0.014832270039912332,-0.06409712467300464,-0.08,0.06462516426843612,0.02362962962962963,-0.007828042328042328,300,always_keyword,-0.016666666666666666,0.006666666666666667,0.06,0.04666666666666667,dense,-0.06409712467300464,offline_rl_test
0.07687369916339908,-0.0008465400951438212,-0.08095070693530293,-0.03666666666666667,0.04777158200613784,0.03168915343915344,0.0002314814814814815,300,always_llm,-0.0033333333333333335,0.02,0.07333333333333333,0.043333333333333335,dense,-0.08095070693530293,offline_rl_test
0.07772023925854289,0.0,0.0,0.0,0.12872228894144078,0.031457671957671955,0.0,300,always_prompt,0.0,0.016666666666666666,0.07666666666666666,0.056666666666666664,dense,0.0,offline_rl_test
0.07454520009878651,-0.0031750391597563693,-0.12596563171828445,-0.26,0.002756657223156313,0.012503968253968253,-0.018953703703703702,300,always_structured,-0.04,0.0033333333333333335,0.03666666666666667,0.03,dense,-0.12596563171828445,offline_rl_test
