answer_f1,answer_f1_improvement,avg_policy_reward,avg_rank_improvement,avg_reward,mrr,mrr_improvement,num_records,policy_name,recall10_improvement,recall@1,recall@10,recall@5,retriever,reward_improvement,subset
0.3622790526493788,0.06336216974514847,0.08061725508534019,0.425531914893617,0.23007569653745535,0.0425531914893617,0.0425531914893617,47,always_expanded,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,bm25,0.08061725508534019,retriever_originally_failed
0.34147007439359206,0.0425531914893617,0.05814251941911517,0.425531914893617,0.2076009608712303,0.0425531914893617,0.0425531914893617,47,always_keyword,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,bm25,0.05814251941911517,retriever_originally_failed
0.5749306197964847,0.2760137368922544,0.5009999451094166,2.5531914893617023,0.6504583865615318,0.15306484295845998,0.15306484295845998,47,always_llm,0.3617021276595745,0.06382978723404255,0.3617021276595745,0.2553191489361702,bm25,0.5009999451094166,retriever_originally_failed
0.32039197946310094,0.02147509655887063,0.07306024331489631,0.3617021276595745,0.22251868476701148,0.01400709219858156,0.01400709219858156,47,always_prompt,0.06382978723404255,0.0,0.06382978723404255,0.0425531914893617,bm25,0.07306024331489631,retriever_originally_failed
0.2989168829042303,0.0,-0.03127659574468085,0.40425531914893614,0.11818184570743431,0.031914893617021274,0.031914893617021274,47,always_structured,0.0425531914893617,0.02127659574468085,0.0425531914893617,0.0425531914893617,bm25,-0.03127659574468085,retriever_originally_failed
0.48993862711746394,0.19102174421323356,0.3607354583950329,1.7234042553191489,0.510193899847148,0.1243161094224924,0.1243161094224924,47,contextual_bandit,0.23404255319148937,0.0851063829787234,0.23404255319148937,0.1702127659574468,bm25,0.3607354583950329,retriever_originally_failed
0.5536540240518039,0.2547371411475735,0.4482221673316389,2.276595744680851,0.5976806087837541,0.1434903748733536,0.1434903748733536,47,epsilon_greedy_bandit,0.3191489361702128,0.06382978723404255,0.3191489361702128,0.2127659574468085,bm25,0.4482221673316389,retriever_originally_failed
0.3201934786489112,0.02127659574468085,0.04780817291455589,0.40425531914893614,0.19726661436667106,0.031914893617021274,0.031914893617021274,47,failure_type_policy,0.0425531914893617,0.02127659574468085,0.0425531914893617,0.0425531914893617,bm25,0.04780817291455589,retriever_originally_failed
0.4166666666666667,0.16438713616132972,0.24597332998542676,1.0,0.37211309523809527,0.052083333333333336,0.052083333333333336,12,offline_q_learning,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333,bm25,0.24597332998542676,retriever_originally_failed
0.6600370027752082,0.3611201198709778,0.6439719140388324,2.872340425531915,0.7934303554909475,0.17505065856129687,0.17505065856129687,47,oracle_best_strategy,0.40425531914893614,0.0851063829787234,0.40425531914893614,0.2978723404255319,bm25,0.6439719140388324,retriever_originally_failed
0.2989168829042303,0.0,0.0,0.0,0.14945844145211515,0.0,0.0,47,original_only,0.0,0.0,0.0,0.0,bm25,0.0,retriever_originally_failed
0.341002456904698,0.04208557400046762,0.07626737328864988,0.48936170212765956,0.22572581474076506,0.034954407294832825,0.034954407294832825,47,random_policy,0.06382978723404255,0.02127659574468085,0.06382978723404255,0.0425531914893617,bm25,0.07626737328864988,retriever_originally_failed
0.6600370027752082,0.3611201198709778,0.6439719140388324,2.872340425531915,0.7934303554909475,0.17505065856129687,0.17505065856129687,47,reward_selected,0.40425531914893614,0.0851063829787234,0.40425531914893614,0.2978723404255319,bm25,0.6439719140388324,retriever_originally_failed
0.5749306197964847,0.2760137368922544,0.5038368245420407,2.5531914893617023,0.6532952659941559,0.15306484295845998,0.15306484295845998,47,thompson_sampling,0.3617021276595745,0.06382978723404255,0.3617021276595745,0.2553191489361702,bm25,0.5038368245420407,retriever_originally_failed
0.5749306197964847,0.2760137368922544,0.5009999451094166,2.5531914893617023,0.6504583865615318,0.15306484295845998,0.15306484295845998,47,ucb_bandit,0.3617021276595745,0.06382978723404255,0.3617021276595745,0.2553191489361702,bm25,0.5009999451094166,retriever_originally_failed
0.39237968270772616,0.030907155736700418,0.12294055703501688,0.4375,0.30305182052052976,0.021223958333333334,0.021223958333333334,64,always_expanded,0.125,0.0,0.125,0.03125,dense,0.12294055703501688,retriever_originally_failed
0.3767388984149334,0.015266371443907675,0.11268779690937752,0.4375,0.2927990603948904,0.019289434523809525,0.019289434523809525,64,always_keyword,0.125,0.0,0.125,0.03125,dense,0.11268779690937752,retriever_originally_failed
0.4389328990708554,0.07746037209982971,0.13039279861096492,0.609375,0.3105040620964778,0.025229414682539683,0.025229414682539683,64,always_llm,0.15625,0.0,0.15625,0.03125,dense,0.13039279861096492,retriever_originally_failed
0.4079498709994828,0.046477344028457095,0.11074301229200632,0.390625,0.2908542757775192,0.020008680555555554,0.020008680555555554,64,always_prompt,0.09375,0.0,0.09375,0.03125,dense,0.11074301229200632,retriever_originally_failed
0.48524921338672766,0.12377668641570197,0.20553107634277162,1.1875,0.3856423398282845,0.06041046626984127,0.06041046626984127,64,always_structured,0.234375,0.015625,0.234375,0.09375,dense,0.20553107634277162,retriever_originally_failed
0.48549475593379876,0.12402222896277303,0.2884219909313255,1.046875,0.46853325441683835,0.05522693452380952,0.05522693452380952,64,contextual_bandit,0.25,0.015625,0.25,0.078125,dense,0.2884219909313255,retriever_originally_failed
0.36112968270772616,-0.00034284426329958187,0.08399524453501687,0.390625,0.26410650802052976,0.019270833333333334,0.019270833333333334,64,epsilon_greedy_bandit,0.109375,0.0,0.109375,0.03125,dense,0.08399524453501687,retriever_originally_failed
0.4234009431455664,0.06192841617454068,0.15349711788580514,0.703125,0.333608381371318,0.03747519841269841,0.03747519841269841,64,failure_type_policy,0.125,0.015625,0.125,0.0625,dense,0.15349711788580514,retriever_originally_failed
